pred_len,backbone,dataset_key,family,vus_pr,vus_roc,auc_pr,auc_roc,standard_f1,pa_f1,normal_mse,normal_mae,n_eval_rows,status,error
48,TTM,SMD_id_15,SMD,0.28526059125249864,0.7167274484142836,0.5318526245473013,0.8898490474726739,0.5248826527233493,0.5773672055427251,3.000450522427113,0.3187266335777329,27889,ok,
48,TTM,SMD_id_16,SMD,0.6849210200039978,0.9687842162102265,0.570240123149617,0.9489406647598012,0.6413453878491436,0.3411330049261084,157.28045087885607,0.4215083707112207,25865,ok,
48,TTM,SMD_id_17,SMD,0.18049949878199428,0.9522869552268393,0.29190368180450743,0.9335808692705244,0.39582834207682693,0.6629834254143646,23.56773228594937,0.6276570926608724,21450,ok,
48,TTM,SMD_id_18,SMD,0.5162806830812444,0.9140424617144246,0.3227766366223956,0.8412213580821905,0.44106091749442233,0.9846153846153847,5.823770324273033,0.46840623852947216,26065,ok,
48,TTM,SMD_id_19,SMD,0.2976320003151833,0.8981290365423299,0.09776373162103903,0.7845296596607332,0.19476266714146007,0.034588586595885866,411.2834936510134,0.6160670059256059,23218,ok,
48,TTM,SMD_id_2,SMD,0.29700746191836197,0.9028476051704527,0.22643348044552447,0.9013885106680187,0.314325512023155,0.7239784117193524,1.6002102671873737,0.2292497180333521,27921,ok,
48,TTM,SMD_id_20,SMD,0.9017876312988944,0.9892530909040975,0.9570353747944839,0.9876992672274371,0.9480072336112606,1.0,4.890229653161121,0.2451959306108628,21447,ok,
48,TTM,SMD_id_21,SMD,0.28840143470930923,0.9177775062536145,0.19071871184185749,0.8491331984422832,0.2261306510023965,0.31494252873563217,2.494523955194374,0.29801862482677544,19821,ok,
48,TTM,SMD_id_22,SMD,0.08483528185705026,0.5449598887059883,0.07355902554999112,0.6472094352671629,0.1803773130325119,0.1227242076871207,14231.615203022515,3.1800615988128778,23215,ok,
48,TTM,SMD_id_3,SMD,0.09610859871870968,0.8305674422185636,0.10531135475975999,0.8712917342594737,0.20085609244442806,0.06825938566552901,3261.7559142487657,1.4014499670653833,23211,ok,
48,TTM,SMD_id_4,SMD,0.6937617992439875,0.985143001983108,0.4702248148838608,0.9331441070599287,0.5247384103016293,0.9085106382978724,14.39327968937465,0.2960540151374542,26074,ok,
48,TTM,SMD_id_5,SMD,0.24789101661352916,0.851339018776043,0.24306529044275946,0.8124397524941795,0.21902083247990065,0.66015625,1.9740573712363307,0.3041235538565499,26073,ok,
48,TTM,SMD_id_6,SMD,0.7700654341916565,0.9811635295294346,0.7132382736094636,0.9737293137745543,0.7397618908021828,0.8896530165676774,537.6786413349007,0.5311142217892831,26090,ok,
48,TTM,SMD_id_7,SMD,0.6746877613076218,0.9583820846837695,0.5189888617270594,0.8839008571294134,0.5769020476694203,0.9044210526315789,0.5467610713225038,0.33696018257897625,21439,ok,
48,TTM,SMD_id_8,SMD,0.3796594300321016,0.9180397532903976,0.3240561076785362,0.8856525070538815,0.4300619308293884,0.3154639175257732,1.978779668419083,0.2723631314254649,20043,ok,
48,TTM,SMD_id_9,SMD,0.25280801102155087,0.771198145704429,0.2330317581657886,0.7985927342694965,0.41628160534120545,0.183797041465471,7.640898810717404,0.2322479257493494,23219,ok,
48,TTM,SVDB_id_1,SVDB,0.06638938543388755,0.7018121294150175,0.1427109461658454,0.6547562888982987,0.18960285467614046,0.6091875214261228,0.21014396455267673,0.23360108859281314,226030,ok,
48,TTM,SVDB_id_10,SVDB,0.5335796944574529,0.8297397749566108,0.5075538589741744,0.7814473240459296,0.5232441972742146,0.8911115755531006,0.13462267536352807,0.21443305187569148,229922,ok,
48,TTM,SVDB_id_11,SVDB,0.20940227682140475,0.7923530773555072,0.31541977805261334,0.7489686318734207,0.42499665315135643,0.7759067357512953,0.2618856922527972,0.3242458816722265,73892,ok,
48,TTM,SVDB_id_12,SVDB,0.058979118488734786,0.6261049379848571,0.06609711804678763,0.5902254341490822,0.0846058990603177,0.7061029662461643,0.16345674615653671,0.21160437811995503,228042,ok,
48,TTM,SVDB_id_13,SVDB,0.0875364744193465,0.6384246100358462,0.1088755249099104,0.6018785354107418,0.11595081762368331,0.8220516399162596,0.17803604481595459,0.21964910146723327,229922,ok,
48,TTM,SVDB_id_14,SVDB,0.6811864862062795,0.895543926680833,0.619586690939351,0.844025228564016,0.5628742614073607,0.9955541097375841,0.23676088025744502,0.2449277891452377,229612,ok,
48,TTM,SVDB_id_15,SVDB,0.2666774593944705,0.7569098778765412,0.2764468391282279,0.6627671367484737,0.28450385226956154,0.6210826210826211,0.5678340129997712,0.3994527981148743,229922,ok,
48,TTM,SVDB_id_16,SVDB,0.6288825766680173,0.8996658354369929,0.532905913598664,0.8368032427574795,0.553441147431335,0.9225166165892743,0.8524794452745599,0.4652650487034324,229587,ok,
48,TTM,SVDB_id_17,SVDB,0.21535588024500993,0.724804931265617,0.28011516892436245,0.697865170859451,0.3272620707038701,0.7626373626373626,0.11101009858881564,0.19420361581127651,124581,ok,
48,TTM,SVDB_id_18,SVDB,0.41867342244451217,0.7748940080484066,0.42034592295643264,0.7337823010729673,0.47954305159295707,0.9550600343053173,0.40653326410277485,0.34706176794173726,229366,ok,
48,TTM,SVDB_id_19,SVDB,0.14241160091518554,0.6918737539273055,0.16669444543138062,0.686301448417078,0.18783135120779632,0.9771354286151258,0.4248596645311041,0.3122460546375853,214922,ok,
48,TTM,SVDB_id_2,SVDB,0.12915999515995208,0.6225575298354958,0.15343300607858174,0.5579113749776147,0.17943150438460437,0.7968471319256659,0.1618388375482886,0.1928998325506874,214922,ok,
