dataset_id      , family     , n_eval_rows, n_channels, n_kept_train_baseline, n_kept_val_baseline, sliding_window, vus_pr_raw_max      , vus_roc_raw_max     , auc_pr_raw_max       , auc_roc_raw_max     , standard_f1_raw_max , pa_f1_raw_max       , vus_pr_raw_mean     , vus_roc_raw_mean    , auc_pr_raw_mean      , auc_roc_raw_mean    , standard_f1_raw_mean, pa_f1_raw_mean      , vus_pr_raw_median    , vus_roc_raw_median , auc_pr_raw_median    , auc_roc_raw_median , standard_f1_raw_median, pa_f1_raw_median    , vus_pr_z_train_max  , vus_roc_z_train_max, auc_pr_z_train_max   , auc_roc_z_train_max, standard_f1_z_train_max, pa_f1_z_train_max   , vus_pr_z_train_mean , vus_roc_z_train_mean, auc_pr_z_train_mean  , auc_roc_z_train_mean, standard_f1_z_train_mean, pa_f1_z_train_mean  , vus_pr_z_train_median, vus_roc_z_train_median, auc_pr_z_train_median, auc_roc_z_train_median, standard_f1_z_train_median, pa_f1_z_train_median, vus_pr_z_val_max     , vus_roc_z_val_max  , auc_pr_z_val_max     , auc_roc_z_val_max   , standard_f1_z_val_max, pa_f1_z_val_max     , vus_pr_z_val_mean   , vus_roc_z_val_mean , auc_pr_z_val_mean    , auc_roc_z_val_mean  , standard_f1_z_val_mean, pa_f1_z_val_mean    , vus_pr_z_val_median , vus_roc_z_val_median, auc_pr_z_val_median  , auc_roc_z_val_median, standard_f1_z_val_median, pa_f1_z_val_median
GHL_id_25       , GHL        ,      149714,         19,                    19,                  19,            125, 0.013529868650598123, 0.20712510301668638 , 0.01160329563059668  , 0.17306507519622222 , 0.04105926102739956 , 0.26542455711667684 , 0.013686669130776513, 0.20928942308662984 , 0.011655287819331398 , 0.17504929757966248 , 0.04105926102739956 , 0.4139080733507978  , 0.013840329290479144 , 0.22909829742138332, 0.01261882776799483  , 0.20618355549731515,   0.04254580620925334 , 0.40653462483735725 , 0.01349958167464997 , 0.22913766135539076, 0.012182054354591566 , 0.19755025015160324,    0.0420442584762493  , 0.43481171548117153 , 0.013964155350238974,  0.2120934596595677 , 0.011861012291238726 , 0.17959350453274547 ,     0.04105926102739956 , 0.4835837506956038  , 0.01364478590004362  ,    0.20555743626692258, 0.012459925804306705 ,    0.17497675769513615,       0.04116115537933089 , 0.6401473296500921  , 0.014011016941327645 , 0.24957875197778678, 0.012662502764646427 , 0.21919638083825327 , 0.041996986875570325 , 0.484520701230884   , 0.014258558078079867, 0.21115955263476527, 0.012008908763445132 , 0.17897338414109754 ,  0.04105926102739956  , 0.5157510401630296  , 0.0150915824858341  ,  0.3090970969160384 , 0.01401195845524328  ,  0.28368904667972433,    0.043367985960393624 , 0.6379152138006974
GHL_id_5        , GHL        ,      149714,         19,                    19,                  19,            125, 0.010244234651544459, 0.25621849716363715 , 0.008840402825597702 , 0.2236306535869209  , 0.02998335352580203 , 0.21979397323577549 , 0.010449102948306631, 0.259445035688235   , 0.00889736671565373  , 0.22674088783141905 , 0.02998335352580203 , 0.24936178903298276 , 0.012663813929511034 , 0.442557923297084  , 0.012018669190726068 , 0.4285920823542167 ,   0.03567402685064395 , 0.2294472361809045  , 0.01182058951476629 , 0.40262542709606375, 0.011002550542993997 , 0.37787635123943736,    0.033919912716388785, 0.2775              , 0.01061056855354923 ,  0.2591400664506758 , 0.009002694194306791 , 0.22834595155048454 ,     0.02998335352580203 , 0.3964929371651242  , 0.011587274521984627 ,    0.3755309912085267 , 0.010670061878900159 ,    0.35265230573316536,       0.03264147699957152 , 0.26879378348148586 , 0.011625505706109054 , 0.394854448127104  , 0.010873843385982873 , 0.3721652437431584  , 0.0340666650614846   , 0.029983648864285575, 0.011703021112295762, 0.3473205602152786 , 0.010198656217680539 , 0.3236798458252577  ,  0.03358014825106788  , 0.029983648864285575, 0.012592827057470557,  0.3640218399047187 , 0.013975141580294476 ,  0.3440440376451687 ,    0.034822986260247726 , 0.6911972827625248
GHL_id_4        , GHL        ,      149714,         19,                    19,                  19,            125, 0.011535519621274982, 0.15703025738300855 , 0.009525062230902047 , 0.11877221051061979 , 0.03553035238958973 , 0.15126878541512687 , 0.011469320560845417, 0.15414782384826659 , 0.009506576180144452 , 0.11650688682864256 , 0.03553035238958973 , 0.09246639810248108 , 0.013273107275719124 , 0.35872162130398183, 0.012454694879978074 , 0.3417073826619661 ,   0.04064353024141629 , 0.10434145894987339 , 0.012994573540646044, 0.33809347783997085, 0.011975912098328356 , 0.30836071774187945,    0.039673472184705634, 0.46026986506746626 , 0.011582083035206319,  0.1600961744314801 , 0.009559252024979818 , 0.12406394602995699 ,     0.03553035238958973 , 0.16564375800903758 , 0.012914316512726919 ,    0.3402172275235623 , 0.011951686551692967 ,    0.31256414912694125,       0.03919913504438764 , 0.1120429825710916  , 0.012911726536801603 , 0.3329198958202097 , 0.011965531895947049 , 0.3048888819551558  , 0.039615542736172585 , 0.4755082284607938  , 0.012383550356209324, 0.22156782517273693, 0.010341414494266872 , 0.18995236054872966 ,  0.03851795145472476  , 0.2123465329413799  , 0.01289751335862281 ,  0.3412961471640064 , 0.01199865458914865  ,  0.31453448217216096,    0.03916389764700533  , 0.11546252532072923
GHL_id_3        , GHL        ,      149714,         19,                    19,                  19,            125, 0.008345444130113094, 0.12616387881573488 , 0.006603299784773239 , 0.09266368543507777 , 0.025263047032496187, 0.09505905037358399 , 0.008360143213209851, 0.12296347041108936 , 0.006591570691909969 , 0.08961219879308732 , 0.025263047032496187, 0.06889564336372847 , 0.008938087156377878 , 0.2896309022031444 , 0.008518368560711167 , 0.28420014940527116,   0.029190932426262303, 0.6353092783505154  , 0.008406736849167998, 0.24421835092460253, 0.007565604383955691 , 0.2166621673544408 ,    0.027978991181174636, 0.12496831432192648 , 0.008099769430393424,  0.14437560883315503, 0.0067406611655368145, 0.1128631293174122  ,     0.025691750265445353, 0.08302109207258031 , 0.008169631549190598 ,    0.24152062720664655, 0.007466990899582064 ,    0.21318066249774897,       0.027335912713352672, 0.080879337215979   , 0.008428402775684088 , 0.26647219481607975, 0.007753921608649005 , 0.23945879836910497 , 0.02798735639716328  , 0.24653081635204402 , 0.008960304303826409, 0.2061146483108497 , 0.00723786245931568  , 0.178164089739753   ,  0.027420282825887068 , 0.09526109849765711 , 0.011369608503587833,  0.39423209579621127, 0.009591229469922    ,  0.3726483873746866 ,    0.03555500264531507  , 0.08219406468822942
GHL_id_6        , GHL        ,      149714,         19,                    19,                  19,            125, 0.008100934949456531, 0.14979061306469105 , 0.006502604465341344 , 0.11389831144941764 , 0.024574053039656277, 0.04180583988794311 , 0.008109202069514878, 0.1512867535975203  , 0.006508551138437966 , 0.1155435583493244  , 0.024574053039656277, 0.03778239418332901 , 0.009518695521286008 , 0.33121495138453705, 0.009344260029825859 , 0.32567743763464796,   0.0287401900208202  , 0.45700824499411075 , 0.009715507867761167, 0.3398602774596653 , 0.008623366379128286 , 0.3132432500972886 ,    0.02789725349480378 , 0.24305700563792024 , 0.008351039028850964,  0.15996591732059104, 0.006604276593748209 , 0.12560937090240715 ,     0.024574053039656277, 0.07751215289338749 , 0.00874414912447715  ,    0.3112889859651456 , 0.008051726674254118 ,    0.28673259100619775,       0.027993220032620086, 0.08930489489028694 , 0.00994795494234527  , 0.33673712712853754, 0.008623665724862617 , 0.3102373740010262  , 0.02798333454656024  , 0.3895582329317269  , 0.008896295045164905, 0.2348818928167301 , 0.007302736221867855 , 0.2045320396783285  ,  0.026964662241360397 , 0.20406732117812063 , 0.008851941815190074,  0.3269893055308987 , 0.008249653032062512 ,  0.3042121061395324 ,    0.027882351393376314 , 0.055491990846681924
GHL_id_22       , GHL        ,      149714,         19,                    19,                  19,            125, 0.026662165304003692, 0.20961301210548797 , 0.024236896515918385 , 0.18207054942125328 , 0.08298314978851748 , 0.29056730446458545 , 0.026957807962769094, 0.21192564048454673 , 0.024382163657176062 , 0.18471933316888717 , 0.08297731617275529 , 0.3509471585244267  , 0.034971159858221294 , 0.42452656464599625, 0.033405570945159516 , 0.41287958191565477,   0.09726513008369439 , 0.5100596642153462  , 0.03577128666238197 , 0.42429691036467426, 0.033480527167243486 , 0.40329608697301034,    0.0962054070778565  , 0.5016868896123113  , 0.02912713069607227 ,  0.26417080709702384, 0.02647047665288358  , 0.24110373184166195 ,     0.08832508551170126 , 0.4858523119392685  , 0.03173807359768956  ,    0.3576617457637466 , 0.02983593910515795  ,    0.3382631971141314 ,       0.0896596022590621  , 0.3451363086977931  , 0.03827282730838645  , 0.43030989586558516, 0.03546118455071595  , 0.41023553594572126 , 0.10142424858610748  , 0.5960805661404464  , 0.03125891393064813 , 0.3001513536474624 , 0.02841493815731702  , 0.27842325723423345 ,  0.09083862482268108  , 0.47395438862240175 , 0.032229172018109396,  0.3077411860015547 , 0.029146860691471706 ,  0.28894835705096616,    0.09728989520835443  , 0.5689617002435244
GHL_id_8        , GHL        ,      149714,         19,                    19,                  19,            125, 0.005674271437345618, 0.17839363900122615 , 0.004191811355887821 , 0.14350313820519073 , 0.015452852592619543, 0.09730089970009996 , 0.005661205878757492, 0.17509357495375172 , 0.004175864719237855 , 0.140146964387501   , 0.015452852592619543, 0.06895737395206046 , 0.006112882143245382 , 0.3871427604033312 , 0.005782907230456128 , 0.37210913578876537,   0.01876756867168541 , 0.5123930686554069  , 0.005360314519787225, 0.29720788163793965, 0.004951351719839201 , 0.27068899117324563,    0.017730876353151195, 0.015453005927180356, 0.005393752895253117,  0.21208156058488864, 0.004389337307185527 , 0.18147491709242197 ,     0.0163891395031069  , 0.015453005927180356, 0.005374509522642185 ,    0.31407033711416604, 0.004988216180905891 ,    0.28847523918736173,       0.017217952556826975, 0.08247713872118066 , 0.005333059932787787 , 0.2973914071889276 , 0.004920562233417132 , 0.2722426540126016  , 0.01764945699474638  , 0.0882675231437748  , 0.005747158519891184, 0.2502477028664789 , 0.00459843983637252  , 0.22300301137369283 ,  0.017169987804314956 , 0.015453005927180356, 0.006647611562551044,  0.3629986103009944 , 0.005465374018152973 ,  0.34117714931758114,    0.020651274592539105 , 0.11155682903533906
GHL_id_7        , GHL        ,      149714,         19,                    19,                  19,            125, 0.008425260082691463, 0.31028783995388165 , 0.00713060210324056  , 0.2789287213588965  , 0.0223472525733949  , 0.17313585291113381 , 0.008580419103225427, 0.31253007421186885 , 0.007207609863784405 , 0.2815844797014799  , 0.0223472525733949  , 0.19708156502528923 , 0.008588806381314347 , 0.37932975647908995, 0.007907949759014318 , 0.3549580559082439 ,   0.024857484266778952, 0.12082976903336184 , 0.00906559224922518 , 0.41290970334304733, 0.008304795135799917 , 0.3877696544420416 ,    0.026404487622408875, 0.0862130388314927  , 0.008882051778061588,  0.31328063762298136, 0.0073790606257148235, 0.2820416346382929  ,     0.0223472525733949  , 0.25406824146981627 , 0.008721565194396647 ,    0.36734611269687983, 0.007960266858655347 ,    0.3406229534112819 ,       0.02422183367843262 , 0.5926530612244898  , 0.008666006465021003 , 0.377278815202483  , 0.007850212715597325 , 0.34976972787707095 , 0.02561947265581065  , 0.13417113287747182 , 0.0086589294637245  , 0.323816404997228  , 0.007353917502279822 , 0.29133295995240965 ,  0.02254671661025734  , 0.2550948699929726  , 0.009885498591624539,  0.3617178974955249 , 0.00867433630503766  ,  0.33613082605616457,    0.028733584421346704 , 0.5857200484066156
LTDB_id_5       , LTDB       ,       84211,          2,                     2,                   2,              7, 0.008351661092821133, 0.6241405681629897  , 0.0077474410955687065, 0.6224660046517313  , 0.019190519331163877, 0.07497624600500993 , 0.008259230081862875, 0.6248065814682819  , 0.007757772881678981 , 0.6226352313895088  , 0.019272644753024166, 0.0979381443298969  , 0.008259230081862875 , 0.6248065814682819 , 0.007757772881678981 , 0.6226352313895088 ,   0.019272644753024166, 0.0979381443298969  , 0.008330848300586552, 0.6228881037826047 , 0.007723461261216062 , 0.6211712715805053 ,    0.019040014851808694, 0.07798041505704788 , 0.008207725871257903,  0.622337191700702  , 0.007689680373169966 , 0.6203588276392199  ,     0.019091821641066552, 0.09204901681390709 , 0.008207725871257903 ,    0.622337191700702  , 0.007689680373169966 ,    0.6203588276392199 ,       0.019091821641066552, 0.09204901681390709 , 0.008307225873909896 , 0.6212828787592025 , 0.0076988779924844946, 0.6200344724625213  , 0.018893425131286737 , 0.06886702634084417 , 0.008145096428021218, 0.6208552173127213 , 0.007651511340194783 , 0.6190357800915282  ,  0.018894804548514964 , 0.09329867128827267 , 0.008145096428021218,  0.6208552173127213 , 0.007651511340194783 ,  0.6190357800915282 ,    0.018894804548514964 , 0.09329867128827267
GHL_id_9        , GHL        ,      149714,         19,                    19,                  19,            125, 0.010451085423229542, 0.23665689303680207 , 0.009033986613906322 , 0.20545876313731185 , 0.031327823293752485, 0.13274943280747112 , 0.010536297313599062, 0.2386482169722911  , 0.009081577389506181 , 0.20817773700925357 , 0.031327823293752485, 0.23291982966117386 , 0.01249992230253107  , 0.40603825496054424, 0.011782004207660382 , 0.3902421054688717 ,   0.03579265782092694 , 0.40692016579563883 , 0.012009748746351957, 0.3805437642894916 , 0.011234976239750631 , 0.3574360021584846 ,    0.03582531438613654 , 0.30041791044776117 , 0.01061063644272509 ,  0.23634176075773006, 0.009188422238113348 , 0.20803326607741524 ,     0.031327823293752485, 0.4464158977998581  , 0.011458776964442707 ,    0.3476379365929961 , 0.010670960364931937 ,    0.325436566294698  ,       0.03385422166840113 , 0.1967777256374159  , 0.01281056253469652  , 0.41582777134854887, 0.01196717966788078  , 0.3940630742634399  , 0.039004576550442954 , 0.1618422745400746  , 0.011165456774694832, 0.28914834376988996, 0.009831883388353562 , 0.2653240633843488  ,  0.03363857597236575  , 0.35188811188811187 , 0.011089503188714293,  0.2990187458688422 , 0.010100011210825698 ,  0.27650282137071347,    0.03587158658291889  , 0.2551982959732224
MITDB_id_10     , MITDB      ,      112213,          2,                     2,                   2,            255, 0.04436449590752162 , 0.7997177260952514  , 0.13247589856041894  , 0.7123896288868311  , 0.2172329396801866  , 0.6666666666666666  , 0.03799962933141467 , 0.7996789521091446  , 0.1257218279828342   , 0.7168794513996025  , 0.21155796464559368 , 0.6666666666666666  , 0.03799962933141467  , 0.7996789521091446 , 0.1257218279828342   , 0.7168794513996025 ,   0.21155796464559368 , 0.6666666666666666  , 0.044728133573315246, 0.7991533871185953 , 0.15715539307486978  , 0.7139667193001648 ,    0.24668071545998102 , 0.6666666666666666  , 0.03905022564772083 ,  0.7968311830202544 , 0.14058320565487603  , 0.7136332330327013  ,     0.22655872415689549 , 0.6666666666666666  , 0.03905022564772083  ,    0.7968311830202544 , 0.14058320565487603  ,    0.7136332330327013 ,       0.22655872415689549 , 0.6666666666666666  , 0.0434668932936972   , 0.7864872166546797 , 0.1517233281003064   , 0.6994943803400218  , 0.24155464657674094  , 0.6666666666666666  , 0.03924868147426054 , 0.7979679419308205 , 0.1366557582727084   , 0.7145659672726772  ,  0.22335940821543024  , 0.6666666666666666  , 0.03924868147426054 ,  0.7979679419308205 , 0.1366557582727084   ,  0.7145659672726772 ,    0.22335940821543024  , 0.6666666666666666
CATSv2_id_5     , CATSv2     ,      319009,         17,                    17,                  17,            296, 0.4263912795753451  , 0.759912083820723   , 0.4293095978209268   , 0.7262316881364088  , 0.469275617212629   , 0.7879273504273504  , 0.3682832702620519  , 0.7421054328525685  , 0.38540740666200657  , 0.7092926526365021  , 0.41227413455895123 , 0.7608695652173914  , 0.06922307919714484  , 0.5760877749983316 , 0.06639033426401217  , 0.5487261058022139 ,   0.1134488225623496  , 0.8796179944709726  , 0.4525814073543553  , 0.7600228057549934 , 0.455121622145188    , 0.724590113236605  ,    0.5030426434399223  , 0.74757039621231    , 0.40348809942159986 ,  0.7520902980454975 , 0.417906919189326    , 0.7189353637029963  ,     0.44281777697941316 , 0.7516913054372337  , 0.06468078027727506  ,    0.5582098116416795 , 0.05942470986800097  ,    0.5306231453982966 ,       0.10832143114419802 , 0.8790719670626199  , 0.4097600627619845   , 0.7429643964521283 , 0.4309055400175338   , 0.7082168505100171  , 0.4685859692103328   , 0.7051924433062391  , 0.36913548219982995 , 0.7404985359144691 , 0.3984903055630632   , 0.7083294080701584  ,  0.4184303244511325   , 0.7251894557453135  , 0.0645376761590999  ,  0.5600503349994828 , 0.05926757128174391  ,  0.5335848822486842 ,    0.10928719317540149  , 0.7919630417247195
MITDB_id_5      , MITDB      ,       74713,          2,                     2,                   2,            271, 0.03169823637717106 , 0.8614937818056458  , 0.0405116349627397   , 0.7897791829053393  , 0.05817146244855066 , 1.0                 , 0.033221631114532364, 0.8607227177458027  , 0.04153925976784549  , 0.7839573095125261  , 0.06435155000453732 , 1.0                 , 0.033221631114532364 , 0.8607227177458027 , 0.04153925976784549  , 0.7839573095125261 ,   0.06435155000453732 , 1.0                 , 0.043238999442500356, 0.8864793950915532 , 0.0677149635559734   , 0.8096049557435311 ,    0.0777753858760296  , 1.0                 , 0.04164651041812062 ,  0.8834159947580404 , 0.06673684870826833  , 0.8151342336825235  ,     0.08064398943235115 , 1.0                 , 0.04164651041812062  ,    0.8834159947580404 , 0.06673684870826833  ,    0.8151342336825235 ,       0.08064398943235115 , 1.0                 , 0.04525579864105785  , 0.8856769922409189 , 0.07040745498326356  , 0.8030651112164234  , 0.07763520527446206  , 1.0                 , 0.04292965618497257 , 0.8861259524219728 , 0.06849611563046269  , 0.8188542728356671  ,  0.08043924841545201  , 1.0                 , 0.04292965618497257 ,  0.8861259524219728 , 0.06849611563046269  ,  0.8188542728356671 ,    0.08043924841545201  , 1.0
MITDB_id_6      , MITDB      ,      149713,          2,                     2,                   2,            125, 0.14087913619706585 , 0.8936754938154918  , 0.31060700539507496  , 0.8662906631396253  , 0.47901625346976845 , 1.0                 , 0.15820295064146403 , 0.897148147103572   , 0.3442508663281145   , 0.8673879385010136  , 0.5257684228890686  , 1.0                 , 0.15820295064146403  , 0.897148147103572  , 0.3442508663281145   , 0.8673879385010136 ,   0.5257684228890686  , 1.0                 , 0.20940804924640286 , 0.9083589999684047 , 0.35016255057828444  , 0.8822368584077304 ,    0.4893218920839814  , 1.0                 , 0.21346947180054993 ,  0.9055723972212402 , 0.3546920410867791   , 0.878642526280591   ,     0.5042253078066966  , 1.0                 , 0.21346947180054993  ,    0.9055723972212402 , 0.3546920410867791   ,    0.878642526280591  ,       0.5042253078066966  , 1.0                 , 0.2082499311626597   , 0.903843619468216  , 0.34865853096973093  , 0.8753718831915508  , 0.4893218920839814   , 1.0                 , 0.21457333708499754 , 0.9046028458610483 , 0.35450528365456446  , 0.8773821853964129  ,  0.505079939086249    , 1.0                 , 0.21457333708499754 ,  0.9046028458610483 , 0.35450528365456446  ,  0.8773821853964129 ,    0.505079939086249    , 1.0
CreditCard      , CreditCard ,      284020,         29,                    29,                   0,             30, 0.03445116390495389 , 0.7094771538911132  , 0.0045482395071185355, 0.6132329487503955  , 0.020370763513531637, 0.02364066193853428 , 0.041265521893935966, 0.6891801794056107  , 0.005297362292366806 , 0.6248751942357963  , 0.022404679396529403, 0.027816411682892908, 0.05125830075972444  , 0.7332160495964783 , 0.006656908940075272 , 0.6139046118012578 ,   0.03356214183688371 , 0.04904632152588556 , 0.0382411459862674  , 0.7269877397360053 , 0.0050806589462302435, 0.6208612432036271 ,    0.024535093228373644, 0.02886002886002886 , 0.04359616750660659 ,  0.6946369363108917 , 0.005599730165712746 , 0.6283810277191615  ,     0.025440610771670612, 0.029197080291970802, 0.04975449163546805  ,    0.7317923549206673 , 0.00622631197399093  ,    0.6128762237625018 ,       0.03293630145513185 , 0.0367504835589942  , 0.020219091391283955 , 0.504689696601802  , 0.0017305236944570482, 0.5                 , 0.0034550338206840447, 0.0                 , 0.020219091391283955, 0.504689696601802  , 0.0017305236944570482, 0.5                 ,  0.0034550338206840447, 0.0                 , 0.020219091391283955,  0.504689696601802  , 0.0017305236944570482,  0.5                ,    0.0034550338206840447, 0.0
MSL_id_1        , MSL        ,        1040,         55,                    12,                   0,            125, 0.05511994947169107 , 0.8513624506509228  , 0.008782737714000599 , 0.48535507046145343 , 0.018893094830245833, 0.14666666666666667 , 0.23729475693041444 , 0.9546472904426456  , 0.02467245724492217  , 0.8003592152528323  , 0.06593194065539279 , 0.3728813559322034  , 0.015453000738758113 , 0.6386852950193735 , 0.0070135790869271936, 0.4067421939762365 ,   0.018148622684554593, 0.05555555555555555 , 0.053996447231532574, 0.8463904252885018 , 0.009546251966609274 , 0.5603067145620337 ,    0.024827287366260577, 0.11956521739130435 , 0.20665978389876463 ,  0.9380627989669855 , 0.019312481090198178 , 0.7716219950262503  ,     0.04366765346320507 , 0.2268041237113402  , 0.28908960183512766  ,    0.9570922146332966 , 0.022785617013701614 ,    0.7529704338214976 ,       0.06535814262197678 , 0.3728813559322034  , 0.04840180851357178  , 0.5103960465212447 , 0.008289374529012811 , 0.5                 , 0.01644228834890404  , 0.0                 , 0.04840180851357178 , 0.5103960465212447 , 0.008289374529012811 , 0.5                 ,  0.01644228834890404  , 0.0                 , 0.04840180851357178 ,  0.5103960465212447 , 0.008289374529012811 ,  0.5                ,    0.01644228834890404  , 0.0
MSL_id_10       , MSL        ,        4288,         55,                     8,                   8,            125, 0.25609027650913146 , 0.9156818718615976  , 0.1431725496110944   , 0.8536477693570884  , 0.38201831753034415 , 0.6822916666666666  , 0.2561182596889208  , 0.9162666040896632  , 0.14363328627365646  , 0.8589933420822998  , 0.38201831753034415 , 0.6822916666666666  , 0.053641693462691646 , 0.6553592136177145 , 0.04180627534326962  , 0.5548917487168564 ,   0.09388032473792263 , 0.9739776951672863  , 0.2562300875703876  , 0.9163676843853573 , 0.14347637254503678  , 0.8569732927491223 ,    0.38201831753034415 , 0.6822916666666666  , 0.2562606782459716  ,  0.9168801593791308 , 0.14387252093816463  , 0.8609927786671797  ,     0.38201831753034415 , 0.6822916666666666  , 0.07859194970092184  ,    0.655945629169778  , 0.07506770385632433  ,    0.6125627829958569 ,       0.1422173575984959  , 0.9924242424242424  , 0.25594740344538797  , 0.9145115737065718 , 0.14271073519431288  , 0.8501624971657471  , 0.38201831753034415  , 0.6822916666666666  , 0.25602587777540636 , 0.9153044540878478 , 0.143206800837037    , 0.8557348101222336  ,  0.38201831753034415  , 0.6822916666666666  , 0.11727244387915124 ,  0.8207639274978115 , 0.0970488374955113   ,  0.779273538040827  ,    0.19083469478748513  , 0.9812734082397003
MSL_id_11       , MSL        ,        1330,         55,                    12,                   0,            244, 0.4632226136483225  , 0.9494230135297963  , 0.34644067084966573  , 0.8641160949868074  , 0.44764879620065146 , 0.9758454106280193  , 0.4492925493758075  , 0.9458050985768368  , 0.32691729539742526  , 0.8567621933697328  , 0.44363171601563206 , 0.9619047619047619  , 0.12609960490386782  , 0.6336956167568947 , 0.04790955683803651  , 0.3598252305441626 ,   0.11764595156751464 , 0.9439252336448598  , 0.46223848546844254 , 0.9478490316761007 , 0.3435284686196692   , 0.8615885994931947 ,    0.44764879620065146 , 0.9758454106280193  , 0.44316879063835474 ,  0.9462317434960253 , 0.3245945708465098   , 0.8670876982157318  ,     0.44363171601563206 , 0.957345971563981   , 0.2266651712184863   ,    0.8520737146366434 , 0.10224863744408012  ,    0.7170837796180674 ,       0.2324813772170262  , 0.8559322033898306  , 0.12709528553973756  , 0.518075004952344  , 0.06246134817563389  , 0.5                 , 0.11757747309211879  , 0.0                 , 0.12709528553973756 , 0.518075004952344  , 0.06246134817563389  , 0.5                 ,  0.11757747309211879  , 0.0                 , 0.12709528553973756 ,  0.518075004952344  , 0.06246134817563389  ,  0.5                ,    0.11757747309211879  , 0.0
MITDB_id_7      , MITDB      ,      112213,          2,                     2,                   2,            240, 0.4232345822912273  , 0.9363027070363236  , 0.3564803859597854   , 0.8912263981453763  , 0.4344847000905228  , 0.8334841628959276  , 0.4213669724739911  , 0.9372993978904279  , 0.3626068820427133   , 0.89206669343946    , 0.42984323053382845 , 0.8314775804995486  , 0.4213669724739911   , 0.9372993978904279 , 0.3626068820427133   , 0.89206669343946   ,   0.42984323053382845 , 0.8314775804995486  , 0.4461607152867575  , 0.9364727521536786 , 0.3682093566284609   , 0.8877757455480931 ,    0.44350237550096155 , 0.8404562737642586  , 0.4335702420907365  ,  0.9375270244918281 , 0.3663851360516556   , 0.8923446367319064  ,     0.4357212077944403  , 0.8373996060009092  , 0.4335702420907365   ,    0.9375270244918281 , 0.3663851360516556   ,    0.8923446367319064 ,       0.4357212077944403  , 0.8373996060009092  , 0.4610989138967804   , 0.9367636427522723 , 0.3773736742111974   , 0.8881484992036993  , 0.4480485506915855   , 0.8422496570644719  , 0.4402149046569252  , 0.93761966914632   , 0.3695650854114398   , 0.8925260438922621  ,  0.4399909355294025   , 0.8407120036513007  , 0.4402149046569252  ,  0.93761966914632   , 0.3695650854114398   ,  0.8925260438922621 ,    0.4399909355294025   , 0.8407120036513007
MSL_id_12       , MSL        ,        1377,         55,                     9,                   0,            125, 0.04943573203550187 , 0.7502753587113035  , 0.019627217241030667 , 0.5867145674837982  , 0.05683004894083597 , 0.5531914893617021  , 0.16868581499257215 , 0.9243033274587944  , 0.038934432749139894 , 0.752301117685733   , 0.10169147957600076 , 0.8253968253968254  , 0.032267868424388474 , 0.6119393304074242 , 0.010866601697357453 , 0.32321311167465017,   0.03196034930227883 , 0.14054054054054055 , 0.035117173003337075, 0.6807643019387458 , 0.015252296551401583 , 0.48809523809523814,    0.04676213324031745 , 0.4126984126984127  , 0.027563218741619076,  0.6054352745400966 , 0.01087008605507554  , 0.30910115525500137 ,     0.03554305485051387 , 0.16883116883116883 , 0.025771645411232655 ,    0.5561731520306794 , 0.010365178934749442 ,    0.27712031558185407,       0.031516407670819827, 0.13793103448275862 , 0.047613701861484226 , 0.50830636997284   , 0.015625             , 0.5                 , 0.030768927813633832 , 0.0                 , 0.047613701861484226, 0.50830636997284   , 0.015625             , 0.5                 ,  0.030768927813633832 , 0.0                 , 0.047613701861484226,  0.50830636997284   , 0.015625             ,  0.5                ,    0.030768927813633832 , 0.0
MSL_id_13       , MSL        ,        4288,         55,                     8,                   8,            125, 0.45709041977180687 , 0.9107259162819326  , 0.23891618783066396  , 0.852371516155883   , 0.4949651878704937  , 0.9329896907216495  , 0.4572122905098854  , 0.9118698060270548  , 0.2394871531687206   , 0.8581315052922492  , 0.4949651878704937  , 0.9329896907216495  , 0.06368076305624853  , 0.6578508772940036 , 0.04674800913875394  , 0.5664089906628074 ,   0.10465654001217438 , 0.7168316831683168  , 0.4574531182434047  , 0.912170135124248  , 0.2393619970580569   , 0.855986440575672  ,    0.4949651878704937  , 0.9329896907216495  , 0.4575781046815687  ,  0.9133694975862567 , 0.2398500803452223   , 0.8598591248236545  ,     0.4949651878704937  , 0.9329896907216495  , 0.09232403240980819  ,    0.6141796099140597 , 0.07180760946996306  ,    0.5563400116180528 ,       0.13379819421843064 , 0.9890710382513661  , 0.45688579232354326  , 0.9093883220487216 , 0.2383308606397228   , 0.8472967909530071  , 0.4949651878704937   , 0.9329896907216495  , 0.4571321591567703  , 0.9113033931130181 , 0.23911776408778693  , 0.8552697425167921  ,  0.4949651878704937   , 0.9329896907216495  , 0.12502733252970613 ,  0.7730445887549535 , 0.10519083476736384  ,  0.719133574915065  ,    0.19539730707031708  , 0.9863760217983651
