dataset_id,family,backbone,test_length,n_eval_rows,n_anomaly_events,n_eval_anomalies,n_label_pos,n_label_neg,normal_mse,normal_mae,normal_mse_median,normal_mae_median,normal_mse_strict,normal_mae_strict,normal_mse_strict_median,normal_mae_strict_median,n_normal_target,n_normal_strict,sliding_window,auroc_D_w_z,vus_pr_D_w_z,vus_roc_D_w_z,auc_pr_D_w_z,standard_f1_D_w_z,pa_f1_D_w_z,vus_error_D_w_z,status,error
GHL_id_8,GHL,iTransformer,200001,184427,0,0,1168,198833,0.016363482377284695,0.025054853593625463,0.005595993329343452,0.017521893257914985,0.01631525800451505,0.025001897337051077,0.005555756290830208,0.01741973395560517,148546,148164,125,0.25947390179230057,0.003996430659147431,0.28687913783892277,0.003645915197865149,0.013052784134827643,0.011612184840531297,,ok,
GHL_id_6,GHL,iTransformer,200001,184427,0,0,1866,198135,0.016294416783294324,0.024372664260848474,0.003585244253548557,0.019218957622717858,0.01619314672790916,0.02426855513033978,0.0035964025759890332,0.019169294569502875,147848,147332,125,0.2932358606275762,0.007169852195489521,0.3197808420567121,0.006345002315486798,0.020746142163515644,0.22053808260704813,,ok,
GHL_id_7,GHL,iTransformer,200001,184427,0,0,1695,198306,0.01606097793407932,0.02625149013992126,0.0045293185191288745,0.0174416699855478,0.015989408704358145,0.02620463752626593,0.004481785721138698,0.017405675882270714,148019,147350,125,0.3735513248542589,0.006716224499161661,0.39959886972182734,0.0061199650748066685,0.019393067790874345,0.07190254531048826,,ok,
GHL_id_22,GHL,iTransformer,200001,184427,0,0,6492,193509,0.014283594223953205,0.025915618921602334,0.0034694836043770404,0.02061657701138218,0.014079911807108526,0.02573960852936224,0.0033586902722878963,0.020531553303986972,143222,142099,125,0.45389912496710433,0.029298053448363184,0.47450476267829034,0.02731291368022187,0.07969458698499006,0.47943888228972226,,ok,
LTDB_id_5,LTDB,iTransformer,100000,94775,0,0,505,99495,0.19020665346121918,0.27245097809337754,0.19020665346121896,0.27245097809338736,0.18941616247820414,0.2716500678175488,0.18941616247820386,0.27165006781755896,83777,82171,7,0.568637420956026,0.006125250327331803,0.5023114246196836,0.005867910236002286,0.013217422917165095,0.07442339020835119,,ok,
GHL_id_9,GHL,iTransformer,200001,184427,0,0,2387,197614,0.014872934970330567,0.027673229059917297,0.0033475086740952726,0.02445935171086132,0.014746690179588455,0.027556009384031382,0.003297498126951421,0.024463859068210497,147327,146658,125,0.3628890739416081,0.009053152383862928,0.38640508260678696,0.00842529271252357,0.02618449582565591,0.2607794361525705,,ok,
MITDB_id_10,MITDB,iTransformer,150000,138176,0,0,574,149426,0.04745093558973209,0.13798095533035212,0.04745093558973182,0.13798095533035185,0.04685535514888831,0.13749731967837725,0.046855355148888056,0.13749731967837645,111639,110970,255,0.6957994566991336,0.034769874708952674,0.7771717541706427,0.15472342408729578,0.24668071545998102,0.6666666666666666,,ok,
MITDB_id_5,MITDB,iTransformer,100000,91926,0,0,465,99535,0.018852384605115267,0.10281268215824568,0.018852384605115326,0.10281268215824009,0.018650833772437467,0.10244937304239171,0.01865083377243755,0.10244937304238577,74248,73866,271,0.8236636920821605,0.03863521835227516,0.8990737417975592,0.06471149349826406,0.0777753858760296,1.0,,ok,
CreditCard,CreditCard,iTransformer,284807,284233,0,0,492,284315,1.349945124401341,0.74850597677065,1.2457304869668868,0.73470827552625,1.3360893792227968,0.7464477975837728,1.2258427309280968,0.7351933778584282,283530,204451,30,0.6205857210076594,0.0382200298062855,0.7261834381797456,0.005078518431343276,0.024535093228373644,0.02886002886002886,,ok,
MSL_id_1,MSL,iTransformer,1827,1253,0,0,11,1816,0.1834364538118597,0.08703494237869502,3.135597390814734e-08,0.00017487136230346284,0.19311557387365688,0.08813053188906084,3.1445812357989246e-08,0.0001752514632592745,1029,647,125,0.5555166199439328,0.05518880490010402,0.8738883078652636,0.007244401453993837,0.017241007201848013,0.11702127659574468,,ok,
MSL_id_10,MSL,iTransformer,6100,5068,0,0,131,5969,290.5899071917711,0.5443237403699218,1.2076441915266447e-08,9.365380037861018e-05,9.384069325186292,0.19365345671967193,1.181579535969089e-08,9.296077086504126e-05,4157,3775,125,0.890169181995015,0.2579107117743429,0.9372636883189387,0.14310913912076795,0.38201831753034415,0.6822916666666666,,ok,
MITDB_id_9,MITDB,iTransformer,100000,91926,0,0,433,99567,0.044440129876487884,0.11142613874427432,0.04444012987648802,0.11142613874427314,0.04285769284756223,0.11083300378551408,0.04285769284756223,0.11083300378551333,74280,73898,119,0.7530755515492938,0.02071500109822748,0.7904214471604184,0.026504557770686436,0.05808133806922623,0.9988465974625144,,ok,
MSL_id_11,MSL,iTransformer,2156,1582,0,0,101,2055,0.14630042614465935,0.05344747633523451,1.946729021450874e-08,0.00013564251395591507,0.1010670405659737,0.041082423349237916,1.9187513262077393e-08,0.00013461095010353983,1229,847,244,0.8941051769410518,0.46082873767834365,0.9616217534149902,0.3434729205291091,0.44764879620065146,0.9758454106280193,,ok,
MSL_id_12,MSL,iTransformer,2218,1644,0,0,26,2192,0.16081241482695854,0.04721462431806857,9.909037822450979e-08,0.0003130839145722538,0.16640672003724769,0.0469206259647117,9.877111347351548e-08,0.0003125981550541888,1351,969,125,0.7315412689500281,0.04608307570555692,0.837490902890565,0.020781880705633228,0.062499394537115414,0.4126984126984127,,ok,
MITDB_id_6,MITDB,iTransformer,200000,184426,0,0,353,199647,0.062384792817560465,0.16756796076689529,0.06238479281756022,0.16756796076689057,0.062267945164700696,0.16745160636677775,0.06226794516470051,0.16745160636677317,149360,148978,125,0.9066852144176113,0.19069851967897594,0.9273575033755016,0.3500122658313753,0.4893218920839814,1.0,,ok,
MSL_id_15,MSL,iTransformer,1096,522,0,0,112,984,1854.6857216360827,4.602855705641244,1.5043389054415924e-08,0.00011031808894273912,nan,nan,nan,nan,204,0,9,0.8271042029616725,0.28366885705316547,0.8143578356519612,0.24194383782774576,0.4988084463832796,0.6778242677824268,,ok,
MSL_id_14,MSL,iTransformer,2303,1729,0,0,301,2002,0.2236941368026985,0.06480558170604878,1.5747995042783217e-07,0.00039392070831494047,0.23743178436653395,0.06451032729045068,1.5769756567111016e-07,0.0003943835961806593,1140,758,15,0.7185057467449494,0.24233834286101236,0.727325937806234,0.2351428740631324,0.40291478149771454,0.9933993399339934,,ok,
