pred_len,backbone,dataset_key,family,vus_pr,vus_roc,auc_pr,auc_roc,standard_f1,pa_f1,normal_mse,normal_mae,n_eval_rows,status,error
336,iTransformer,CATSv2_id_1,CATSv2,0.07465721497583783,0.7320255009242969,0.07488990588941419,0.7087287091836735,0.14490506201838105,0.7244832729597273,0.1697298723604745,0.175352689290102,93975,ok,
336,iTransformer,CATSv2_id_2,CATSv2,0.1476207466549861,0.734627853265414,0.21548552755693218,0.7469744044746831,0.2615451230713039,0.6585717225766619,0.19709942422748336,0.24547257904005643,192268,ok,
336,iTransformer,CATSv2_id_3,CATSv2,0.43983297304192903,0.7919616511625358,0.47771937885987753,0.7856327692012288,0.5350087307952042,0.8639712757601825,0.11238596148621054,0.11737970109989529,390453,ok,
336,iTransformer,CATSv2_id_4,CATSv2,0.38638427859871094,0.8403689857156679,0.4122184065665366,0.8204055956403661,0.5183790472307458,0.7634194831013916,0.12620354713983747,0.12704227075920405,181427,ok,
336,iTransformer,CATSv2_id_5,CATSv2,0.472884903467105,0.7505973694146219,0.4754679479503556,0.7119065108325033,0.5412278815420929,0.7716100708417867,0.11767956240370146,0.11634992890259853,339734,ok,
336,iTransformer,CATSv2_id_6,CATSv2,0.47324143709709793,0.8551252983375639,0.4647427208731459,0.810978663265306,0.5284433848364605,0.8817370219332085,0.11295763191649412,0.11003637313512914,183946,ok,
336,iTransformer,CreditCard,,,,,,,,,,,,
336,iTransformer,Daphnet,Daphnet,0.10337324538363729,0.7312493038741155,0.09478759180720622,0.7274610819679522,0.24426780151786215,0.13964248159831755,0.3413287769288684,0.1428263977748181,34812,ok,
336,iTransformer,Exathlon_id_1,Exathlon,0.7181947999805363,0.9725226040560944,0.7162532726731078,0.9722885124842542,0.8793207857227178,1.0,1.576986530347393,0.3650504190839384,38782,ok,
336,iTransformer,Exathlon_id_10,Exathlon,0.6310700453783132,0.9732964654480237,0.6338098091448442,0.9726108234257442,0.7356363362508003,1.0,1.5459284380931815,0.3414413103798031,42106,ok,
336,iTransformer,Exathlon_id_11,Exathlon,0.6144932577458692,0.9727275276368326,0.6189157132730365,0.9719979873686673,0.7332090481150343,1.0,1.0413233818963803,0.32471034243265906,42106,ok,
336,iTransformer,Exathlon_id_12,Exathlon,0.6497929434206045,0.9738311610395797,0.6521003853678232,0.9732940787753925,0.730299511681579,1.0,2.3456946607441758,0.3535089139878687,42106,ok,
336,iTransformer,Exathlon_id_13,Exathlon,0.6423873799591634,0.9682628657727116,0.6224312214652642,0.9665944344881355,0.8623445621742901,0.9957875457875458,0.9003410275914292,0.35362558750423806,38782,ok,
336,iTransformer,Exathlon_id_14,Exathlon,0.6575890038609356,0.9251094585219659,0.6073687644861198,0.9076832011700331,0.7974401351143517,0.9087642555850648,8004.608836070033,2.7418987769505945,43748,ok,
336,iTransformer,Exathlon_id_15,Exathlon,0.3557373875395232,0.6493780333865887,0.4471539527860944,0.7442412272576382,0.5043409408913645,0.7811199882184013,18320302398477.79,486177.24976211716,124381,ok,
336,iTransformer,Exathlon_id_16,Exathlon,0.4956345271396732,0.9653637343723342,0.4850394683311393,0.9654594728017853,0.6818778222319033,0.9176653696498055,0.39196328458292995,0.24597561160874346,42102,ok,
336,iTransformer,Exathlon_id_17,Exathlon,0.35249679808617024,0.6488094327146828,0.44433904172536043,0.7429823878228651,0.4986872800594666,0.7663078812396157,19824450932887.387,499115.0553609279,124381,ok,
