pred_len,backbone,dataset_key,family,vus_pr,vus_roc,auc_pr,auc_roc,standard_f1,pa_f1,normal_mse,normal_mae,n_eval_rows,status,error
12,iTransformer,CATSv2_id_1,CATSv2,0.34713185786011047,0.8168519547361743,0.33926520742454613,0.7941937244897959,0.5010928461502396,0.2608695652173913,0.0923059911500682,0.06118554436238375,94623,ok,
12,iTransformer,CATSv2_id_2,CATSv2,0.21016667321730226,0.7522774247149464,0.24627816665851507,0.7285337020684552,0.27873488387227147,0.5723630417007359,0.07755651582465414,0.08572530059620713,192916,ok,
12,iTransformer,CATSv2_id_3,CATSv2,0.36254169794292573,0.7517265481784714,0.35966766993195254,0.7353650727726575,0.40318571725855823,0.27991602519244224,0.0775094938953804,0.055187369063444965,391101,ok,
12,iTransformer,CATSv2_id_4,CATSv2,0.3864889723402986,0.8153225906224202,0.4007162537504286,0.7943511468239386,0.46021231264319457,0.42378492914845717,0.08222846622789108,0.05474164061474711,182075,ok,
12,iTransformer,CATSv2_id_5,CATSv2,0.4237851564789367,0.7594824392434387,0.4139594523540864,0.7271233890900275,0.4609936208238069,0.37905709547500593,0.08411034410237601,0.060000972581007804,340382,ok,
12,iTransformer,CATSv2_id_6,CATSv2,0.38577131433253575,0.7847569048606742,0.35514412946695206,0.7370296364795919,0.45986453828057294,0.6091370558375635,0.0804154963845244,0.05274417847153802,184594,ok,
12,iTransformer,CreditCard,CreditCard,0.04568916347821451,0.7942300460267895,0.0046350849503106395,0.6331281260951118,0.02317682225512194,0.032418952618453865,1.383759855737183,0.7659608378908515,284401,ok,
12,iTransformer,Daphnet,Daphnet,0.3090596516744438,0.9205652770482944,0.2938334684676023,0.9143216222260845,0.40777038268105,0.7631645891630628,0.29570136942673075,0.12149178863282284,35460,ok,
12,iTransformer,Exathlon_id_1,Exathlon,0.888423628429286,0.9930454545039717,0.8817267279640523,0.9926509981801405,0.9596115855004208,1.0,1.3171270380177094,0.32358618355365176,39430,ok,
12,iTransformer,Exathlon_id_10,Exathlon,0.8415782051334192,0.9921117338115851,0.8397853345187496,0.9917501030244325,0.8469369193754475,1.0,0.4953556224510499,0.27218175084492474,42754,ok,
12,iTransformer,Exathlon_id_11,Exathlon,0.8340167105994328,0.9920282325579508,0.831655189244588,0.9917291107810664,0.852478619545874,1.0,0.5046101008735315,0.2763327394850066,42754,ok,
12,iTransformer,Exathlon_id_12,Exathlon,0.8362332881702398,0.991250080069455,0.8363662256049851,0.9909356930114323,0.8163155608181759,1.0,0.5148409956274758,0.27541486409196986,42754,ok,
12,iTransformer,Exathlon_id_13,Exathlon,0.9082271230422326,0.9935420807111984,0.8932903406177658,0.9926832384476746,0.9365236254928034,0.9989894350022968,0.6259311026553027,0.2975046358299974,39430,ok,
12,iTransformer,Exathlon_id_14,Exathlon,0.889120459696321,0.988414763226747,0.8321777078302757,0.972728917621047,0.9219670997946791,0.9888652783680408,2551.9078217179826,1.3971838105807584,44396,ok,
12,iTransformer,Exathlon_id_15,Exathlon,0.4422392041724156,0.6699800709539164,0.5666461472746345,0.7735143695819005,0.6584123466891585,0.7882886230214758,20113215750791.16,506914.3983206206,125029,ok,
12,iTransformer,Exathlon_id_16,Exathlon,0.7389433887911981,0.9840468659543397,0.7447735654883438,0.9839148205335151,0.7739957404855342,1.0,0.32561172543628925,0.21231865999015823,42750,ok,
12,iTransformer,Exathlon_id_17,Exathlon,0.44520068383766337,0.669417601751388,0.5723769208947415,0.7733089188523837,0.6594530274882333,0.787966573816156,19451570229426.66,497877.63729705877,125029,ok,
12,iTransformer,Exathlon_id_18,Exathlon,0.845023837736276,0.9917249730892115,0.8424772429842479,0.9913554675922247,0.8317735327846915,1.0,0.5270314177523729,0.2702331403311044,42754,ok,
12,iTransformer,Exathlon_id_19,Exathlon,0.8436165042034984,0.9917138082499123,0.8427181675413988,0.9913619964298193,0.8242161435364082,1.0,0.49346418677286114,0.2738073251139155,42754,ok,
12,iTransformer,Exathlon_id_2,Exathlon,0.3373243315598973,0.6689284540992824,0.3486069279111486,0.6671774259522025,0.37743219964713537,1.0,0.09803425166845675,0.16914645249971563,43044,ok,
12,iTransformer,Exathlon_id_20,Exathlon,0.4174210845023016,0.7153491629191405,0.42110611666242614,0.7135486795215941,0.4144521958117856,1.0,0.08369408341455287,0.13070042070151502,43574,ok,
12,iTransformer,Exathlon_id_21,Exathlon,0.8638984872019343,0.9912575319125951,0.8203288998905096,0.9873424345752705,0.917865665703312,0.9876944981185803,1744.8669371911699,1.4537622724801786,44147,ok,
