dataset_id,family,backbone,test_length,n_eval_rows,n_anomaly_events,n_eval_anomalies,n_label_pos,n_label_neg,normal_mse,normal_mae,normal_mse_median,normal_mae_median,normal_mse_strict,normal_mae_strict,normal_mse_strict_median,normal_mae_strict_median,n_normal_target,n_normal_strict,sliding_window,auroc_D_w_z,vus_pr_D_w_z,vus_roc_D_w_z,auc_pr_D_w_z,standard_f1_D_w_z,pa_f1_D_w_z,vus_error_D_w_z,status,error
SMAP_id_4,SMAP,TimeXer,8640,7418,0,0,121,8519,0.5613306576748254,0.17106860224299045,0.8464602753082158,0.07655013009391842,0.5792198831773138,0.17309675179429493,0.8577852293525178,0.08092348997264785,6072,5690,98,0.35641672139767305,0.012386309927070889,0.43185023384675403,0.009944935058392942,0.027713881534317576,0.027625570776255708,,ok,
SMAP_id_5,SMAP,TimeXer,8044,6866,0,0,71,7973,0.0004264006057340677,0.0008180990885683218,2.8204050839860238e-08,0.00016793796693154902,8.847256813227602e-08,0.00023453391626054342,2.8174443655778483e-08,0.00016785244608219507,5675,5293,125,0.722964653593201,0.028433289188766017,0.7532114721238556,0.02203461841591908,0.0971646579581255,0.017500616218880948,,ok,
SMAP_id_7,SMAP,TimeXer,8310,7112,0,0,281,8029,0.2919718526845822,0.11679258554087574,0.2616488975984244,0.03003645717820124,0.2833139660788659,0.11659121628746964,0.2801772481926221,0.032192665934509236,5665,5283,102,0.9486886726009675,0.533253790847246,0.9670677169789695,0.47271579298251326,0.6144879257258123,1.0,,ok,
SMAP_id_6,SMAP,TimeXer,8512,7299,0,0,583,7929,0.3010794345666507,0.09891045341701901,0.2941469183720443,0.047417672794345174,0.3241105928060077,0.10143012248533709,0.31209092820107087,0.05268211692148683,5514,4845,98,0.7058700858628043,0.44272577161069526,0.7307676605358813,0.5654646960396089,0.6567461302134752,0.9542600896860987,,ok,
SMAP_id_8,SMAP,TimeXer,7884,6718,0,0,81,7803,2.559081591783441,0.2234977980511722,0.9515592339622668,0.08501368483500024,0.6451861464814744,0.18449251087474708,0.8103533479123831,0.08301878900600516,5545,5163,125,0.49317847045216856,0.050697864994706354,0.6920176925952871,0.02100805543278755,0.09984178587002385,0.7330316742081447,,ok,
SMAP_id_9,SMAP,TimeXer,8294,7098,0,0,321,7973,0.27529098651846307,0.10127202502331284,0.31674884726245445,0.03331028616722076,0.28543727869928764,0.10383993558341147,0.32841238695245834,0.035717998544525204,5613,5231,98,0.9911398790231674,0.9604682514941314,0.992999292930973,0.9588737532151327,0.9694974123809089,1.0,,ok,
SMD_id_10,SMD,TimeXer,23687,22322,0,0,977,22710,1.4227010667364834,0.38695310786289594,0.29910563754395575,0.39539742984672865,1.1450714670949067,0.367168501098635,0.2802625006914473,0.3903243165089691,19976,17823,21,0.8303479815591273,0.35413315300603254,0.806002492963862,0.6744940240690426,0.7435848398030971,0.8916619398752127,,ok,
SMD_id_12,SMD,TimeXer,28713,27809,0,0,303,28410,144.11132917929532,0.47670030051139656,0.29628191539975796,0.35570066231293906,0.558659961682739,0.3225791816182006,0.23702117944799417,0.3390254442193775,27055,26063,10,0.8255247013613717,0.1381740358391019,0.6515059755209006,0.19892364035265414,0.3353391495619253,0.4938875305623472,,ok,
SMD_id_11,SMD,TimeXer,22703,21535,0,0,1083,21620,2.0607888614624286,0.3621975490450064,0.5557431211744636,0.3590367643080733,0.6518922664983862,0.346152794453895,0.5559521287708651,0.33964173814815046,19540,17585,12,0.3911300751757675,0.039128981459981664,0.4049463935281865,0.03662402472711124,0.09335264585000366,0.09106579777170486,,ok,
LTDB_id_2,LTDB,TimeXer,100000,99426,0,0,14857,85143,0.9060824164069889,0.7031458349393268,0.821376360576657,0.6620118948710546,0.9623858992311068,0.730460822595207,0.8862020080278991,0.6947718413104208,84507,47290,95,0.4188257287151096,0.1692370056995125,0.47756159561207245,0.1253042633747882,0.25871331191118785,0.3892833761393967,,ok,
SMD_id_1,SMD,TimeXer,23694,21761,0,0,542,23152,0.6954544220215838,0.2664187404826844,0.5034329531561283,0.25470467517607104,0.6880714624188745,0.2579407571307808,0.5124178403261949,0.21344927416169884,18395,15818,30,0.814383429770718,0.09719134083445236,0.7891960819021732,0.10218334595668752,0.2383673182828387,0.3460104399701715,,ok,
MITDB_id_4,MITDB,TimeXer,300000,284426,0,0,13293,286707,0.16133734369711397,0.19254971676108615,0.16133734369711425,0.1925497167610914,0.16300900510135236,0.19334985226013096,0.16300900510135244,0.19334985226013698,236420,230974,125,0.5600843673291168,0.07843705153213162,0.6046390667339777,0.08445311710541636,0.13179365619396127,0.7478584441257413,,ok,
SMD_id_15,SMD,TimeXer,28700,27793,0,0,308,28392,80.27568398015256,0.47760472833770895,0.23038961993300427,0.31514489562680625,0.8236650643582761,0.33738193101169817,0.16537305689630738,0.2946369823910815,27027,26035,10,0.8566630256190697,0.1736106340477518,0.6729198562541036,0.24734422245101031,0.4015705781956074,0.5330490405117271,,ok,
SMD_id_17,SMD,TimeXer,23706,21354,0,0,100,23606,17.384671125793275,0.4636918538346632,0.14439678216757582,0.2073906026369789,12.580113913822746,0.35242158121642825,0.11657640617716508,0.1951059564388393,17393,15289,10,0.8613144963144962,0.032363482205240046,0.859476487182972,0.02807789335822735,0.07881402138384491,0.24516129032258063,,ok,
LTDB_id_4,LTDB,TimeXer,100000,98089,0,0,16159,83841,0.18994442422640473,0.22508795785249514,0.1899444242264039,0.2250879578524953,0.13873433141391586,0.19159374863705136,0.1387343314139161,0.1915937486370518,79285,59454,115,0.7903490962698166,0.5691123851774441,0.882718920524342,0.4216445279168487,0.47664796643155183,0.9116357810090995,,ok,
SMD_id_14,SMD,TimeXer,28743,27848,0,0,424,28319,12.524402318856893,0.41218897278550803,0.11583534678668672,0.24624859980242048,9.485477446246923,0.36099659128770084,0.11108214790113698,0.24230362509115477,26997,25136,125,0.7778703144165495,0.13068011810282168,0.7962294867387605,0.08911546080542371,0.19537816411836573,0.37856525496974935,,ok,
SMD_id_18,SMD,TimeXer,28696,25969,0,0,198,28498,6.052526194062272,0.2342897122148749,0.029077074887502267,0.07978038380055277,0.7992213604625713,0.18092720356376593,0.0072965393791872574,0.06395996363020469,21037,20324,125,0.7770961775804222,0.4557267537405702,0.947855142572911,0.2078656652963567,0.3003369148794843,0.6923076923076923,,ok,
SMD_id_13,SMD,TimeXer,23700,21348,0,0,2833,20867,8.303156890316668,0.4009200626586555,0.25534619544178744,0.2466986966960379,5.55760724090873,0.30869021657061096,0.22911930169939637,0.23505580405578488,14655,11700,125,0.7786223139368657,0.2685107472828946,0.8190135266741635,0.21249770492631223,0.43267366892074777,0.5788021425093329,,ok,
SMD_id_20,SMD,TimeXer,23703,21351,0,0,161,23542,16.56973063176953,0.23898225860378672,0.05223069697881824,0.10103861851106957,0.30836410918566604,0.12963921740252765,0.033972117040075,0.09514290320030086,17330,16948,9,0.9839897611299694,0.5008045757339648,0.9864165687184897,0.4470183950488623,0.6336585723576101,0.930635838150289,,ok,
SMD_id_3,SMD,TimeXer,23689,23115,0,0,269,23420,8127.833394859323,2.152145139177831,0.9253809232076644,0.5514648175867584,27.716878334071186,0.46415763909851254,0.6262308063072572,0.49253268877217404,22379,19875,19,0.6935983130105174,0.033866133347117064,0.6606009000902111,0.026036428746357847,0.10826976911063385,0.024752475247524754,,ok,
SMD_id_2,SMD,TimeXer,28726,27825,0,0,1194,27532,1.7109480345045833,0.27494321267103494,0.05211289279010628,0.16177242936767314,1.0301572176238722,0.24294428257692594,0.049816874669458056,0.15961886863226155,26192,23188,125,0.9198632819772259,0.4076192272047362,0.8810369769941223,0.342828403794182,0.4293266443367421,0.6914942528735633,,ok,
SMD_id_16,SMD,TimeXer,28479,25769,0,0,2694,25785,490.0090492989415,0.4853571666810654,0.11128696455077677,0.1766340151460511,1.5541777920914004,0.21892738658560787,0.10110331486834875,0.16293235632947214,18379,15988,279,0.9617203190278125,0.6235195765022308,0.921291537701945,0.6418262903750476,0.7138247972508172,0.3411330049261084,,ok,
SMD_id_4,SMD,TimeXer,28705,25978,0,0,434,28271,33.463074589475994,0.32333066105071606,0.01209054515697588,0.06298116151748734,5.0024147708460145,0.17487694158691824,0.011191365914986314,0.06263443529970009,20808,19278,125,0.9523075461053624,0.6399688999949585,0.9853485786167041,0.5953250385708694,0.6388091603888403,0.8348993288590604,,ok,
SMD_id_21,SMD,TimeXer,21207,19725,0,0,688,20519,18.609462474567405,0.33592139335762655,0.2699441275063949,0.20415237894758984,0.2010491472866642,0.16617793549314838,0.05674043468739283,0.11813846339721679,17259,14321,125,0.8779673646206523,0.27610817249812075,0.9037203133964236,0.14500703504421564,0.2812688585415505,0.11386138613861387,,ok,
