dataset_id,family,backbone,test_length,n_eval_rows,n_anomaly_events,n_eval_anomalies,n_label_pos,n_label_neg,normal_mse,normal_mae,normal_mse_median,normal_mae_median,normal_mse_strict,normal_mae_strict,normal_mse_strict_median,normal_mae_strict_median,n_normal_target,n_normal_strict,sliding_window,auroc_D_w_z,vus_pr_D_w_z,vus_roc_D_w_z,auc_pr_D_w_z,standard_f1_D_w_z,pa_f1_D_w_z,vus_error_D_w_z,status,error
GHL_id_12,GHL,PatchTST,200001,187445,0,0,1051,198950,0.029287239690508,0.0418810811179047,0.0105362884297118,0.0317224251637468,0.02920624579181555,0.041810875729390275,0.010555349987060418,0.031581914550588376,158912,158625,125,0.2542618777124145,0.0059639196301872,0.2717412328277173,0.0058880835757815,0.0120449399784273,0.011266548748459,,ok,
GHL_id_11,GHL,PatchTST,200001,184427,0,0,1546,198455,0.0270624660966374,0.0425712186381779,0.0103406526818135,0.0360327515748991,0.027024884811257525,0.04257898341053291,0.010258770941830059,0.03605630317413376,148168,147499,125,0.1992003101057871,0.0065425277324438,0.2214191604447931,0.006205851924627,0.015341182540457,0.2127659574468085,,ok,
GHL_id_15,GHL,PatchTST,200001,184427,0,0,1239,198762,0.0278124624750751,0.044081541793713,0.0084550767847347,0.0312038045422547,0.027766823542178486,0.04399268920134813,0.00847687979224366,0.03128019046173787,148475,148093,125,0.4035653211539233,0.0084874884659795,0.428861106558603,0.0070768112683611,0.0256244308649077,0.4302083333333333,,ok,
GHL_id_13,GHL,PatchTST,200001,184427,0,0,1849,198152,0.0248559536546829,0.0391951264605785,0.0084731745615518,0.0350825691717592,0.02475910054743066,0.03909288268770346,0.00850380822000617,0.035201071845268245,147865,147332,125,0.2791606368207297,0.011327146609211,0.3007802407031561,0.0109628081769305,0.0232469586303254,0.3196415235250187,,ok,
GHL_id_10,GHL,PatchTST,200001,184427,0,0,1855,198146,0.023188154711986,0.0412899906510052,0.0079986771622118,0.035189685018839,0.02319890778130951,0.041328408863921445,0.008027274831457628,0.03530867608831556,147859,147332,125,0.310565618485517,0.013811883921094,0.3252339576834055,0.0151990207851967,0.043513969876173,0.2375057313159101,,ok,
GHL_id_14,GHL,PatchTST,200001,184427,0,0,1771,198230,0.024591994022724,0.0417049064922534,0.0090574650030737,0.0337424923501598,0.024408208887999824,0.04144571469786621,0.0090903955652569,0.033020118889649654,147943,147407,125,0.492477726296698,0.0134088024137276,0.518277495084162,0.0127581775394401,0.03038201009096,0.1158424908424908,,ok,
GHL_id_19,GHL,PatchTST,175001,161301,0,0,1129,173872,0.0243870401329294,0.0386680145951076,0.0091628711528941,0.030341951561316,0.02432158936769727,0.038568009188564865,0.00879382861616258,0.030427393452763202,129835,129453,125,0.3047182658136549,0.0081221104018861,0.3335129948000825,0.0073813714636113,0.0167601494135818,0.0416912850812407,,ok,
GHL_id_16,GHL,PatchTST,200001,184427,0,0,2728,197273,0.0215295703175559,0.0352779824686177,0.0063442362318258,0.0235255073596073,0.021476533808073045,0.035243671346674825,0.006369030781063969,0.02358340622262954,146986,146332,125,0.2501675391618679,0.0182928449728218,0.2764924248236975,0.0180075520418503,0.0485748062158474,0.7010565568676196,,ok,
GHL_id_17,GHL,PatchTST,200001,184427,0,0,3583,196418,0.0286327199212651,0.0460608941687143,0.0132579120815841,0.037164964709288,0.02833351736720701,0.04573734523063209,0.012769350532566105,0.036354489062312804,146131,145332,125,0.2531247040296909,0.0202300311682611,0.2826789504801191,0.0193571912733794,0.0424270566066478,0.3867221219493055,,ok,
GHL_id_2,GHL,PatchTST,200001,184427,0,0,1847,198154,0.0229726863094815,0.0387107420250247,0.0076086020364909,0.0287045724682449,0.022851271103717624,0.03856592927905731,0.007512526896774234,0.028392978096982262,147867,147332,125,0.4522930036221328,0.012792585122698,0.4763563862340937,0.0123309882246311,0.0290881598653642,0.0837280990049638,,ok,
