dataset_id,family,backbone,test_length,n_eval_rows,n_anomaly_events,n_eval_anomalies,n_label_pos,n_label_neg,normal_mse,normal_mae,normal_mse_median,normal_mae_median,normal_mse_strict,normal_mae_strict,normal_mse_strict_median,normal_mae_strict_median,n_normal_target,n_normal_strict,sliding_window,auroc_D_w_z,vus_pr_D_w_z,vus_roc_D_w_z,auc_pr_D_w_z,standard_f1_D_w_z,pa_f1_D_w_z,vus_error_D_w_z,status,error
GHL_id_6,GHL,TimesNet,200001,184427,0,0,1866,198135,0.036232788743463674,0.03516755849074866,0.027645533231369812,0.0379551300163887,0.03610820671669748,0.03505647327204893,0.027742320731016748,0.037820060549654505,147848,147332,125,0.4296147913700401,0.008439098689517388,0.4545926207230493,0.007680381606015953,0.02633603301105035,0.07984634380573467,,ok,
GHL_id_5,GHL,TimesNet,200001,184427,0,0,2283,197718,0.04048570300454088,0.03456809734614174,0.010253527226684349,0.025739180968067495,0.040336706237736136,0.03440376973122208,0.01015512145713742,0.025325798600527485,147431,146762,125,0.29317144182356786,0.00796290239175182,0.3210847486107147,0.007324888969308471,0.023338274101975254,0.2110813380586049,,ok,
GHL_id_23,GHL,TimesNet,200001,184427,0,0,3734,196267,0.03374272405507171,0.032777766342701076,0.008669686165049678,0.030622324186190483,0.033500305017126725,0.032554358171749946,0.008487660919644636,0.030248377968256544,145980,145165,125,0.4845077643088811,0.017918728172965175,0.5061765983433236,0.016633350603831847,0.04811003075502922,0.2751264222503161,,ok,
GHL_id_8,GHL,TimesNet,200001,184427,0,0,1168,198833,0.029766059687520496,0.03210839954043468,0.01477594612493781,0.020395065521874572,0.029701556836509577,0.03202884596956039,0.014754514330118837,0.020186405673511595,148546,148164,125,0.2715373721934612,0.00395590151514298,0.29873005168063466,0.003676799053331836,0.012799565555065975,0.011612184840531297,,ok,
LTDB_id_5,LTDB,TimesNet,100000,94775,0,0,505,99495,0.4911549399895149,0.43647091493283957,0.49115493998951465,0.4364709149328537,0.4880680202058508,0.4344357741637788,0.4880680202058504,0.4344357741637931,83777,82171,7,0.5767470080341368,0.006808296500589242,0.5315672568217482,0.0066353767956686205,0.018486645882071235,0.08221993833504625,,ok,
GHL_id_9,GHL,TimesNet,200001,184427,0,0,2387,197614,0.030398106492247102,0.03325968750411636,0.00951407351113751,0.03135013777401836,0.03017901426989438,0.03309610814162452,0.009435017748736101,0.03134042009654299,147327,146658,125,0.3336898664833508,0.009496036097342222,0.3583737588327376,0.008460937047412067,0.028285669275866974,0.2510476950708441,,ok,
MITDB_id_5,MITDB,TimesNet,100000,91926,0,0,465,99535,0.07468742445317805,0.18121691852506985,0.07468742445317807,0.18121691852509578,0.07456099119684456,0.18094555195706483,0.07456099119684466,0.18094555195709067,74248,73866,271,0.8038339569319918,0.035402763221782214,0.8731546861290548,0.05086888482406414,0.08272510069279868,1.0,,ok,
MITDB_id_10,MITDB,TimesNet,150000,138176,0,0,574,149426,0.10548584181588759,0.1909608549523425,0.10548584181588766,0.19096085495234422,0.1054373014707425,0.19074191322141196,0.10543730147074246,0.1907419132214141,111639,110970,255,0.7213124639415751,0.032600866051878084,0.8045067649869667,0.07010390348858628,0.17288746285392897,0.6666666666666666,,ok,
MSL_id_1,MSL,TimesNet,1827,1253,0,0,11,1816,0.18327439489984468,0.0845182165604068,3.589278110023553e-06,0.0018903521112228795,0.19316825252768186,0.08547006535761428,3.3530616828134416e-06,0.0018261729700381434,1029,647,125,0.6545354425310372,0.03649297533819626,0.8465845146298637,0.008893705733086742,0.02439000297679986,0.042801556420233464,,ok,
MSL_id_10,MSL,TimesNet,6100,5068,0,0,131,5969,402.8478262503332,0.636611720590225,1.0506592422688575e-06,0.0006243912311792995,12.162740394112344,0.21343153176073218,8.869437816335998e-07,0.0006305233430231471,4157,3775,125,0.8940326547211482,0.2244804774440978,0.9326965520998675,0.13593465551559972,0.3859608173141455,0.5835189309576837,,ok,
