pred_len,dataset_key,family,vus_pr,vus_roc,auc_pr,auc_roc,standard_f1,pa_f1,normal_mse,normal_mae,n_eval_rows,status,error
192,MITDB_id_5,MITDB,0.13428812901535542,0.9354681713835986,0.14548334839543484,0.8903546005052527,0.26344176406993686,1.0,0.03430413675769128,0.12666864518300253,91734,ok,
192,MITDB_id_6,MITDB,0.18732671528116565,0.8621496570542133,0.4077326271971613,0.8188932928374955,0.5315566110640113,1.0,0.0672858666868401,0.18146635151880114,184234,ok,
192,MITDB_id_7,MITDB,0.48230288971011065,0.9544603718279979,0.42017789374009396,0.9182883659576881,0.4501371007540771,0.9156626506024096,0.03618142640847291,0.11747330983675731,137984,ok,
192,MITDB_id_8,MITDB,0.20684244853819847,0.7520715780445484,0.20351066241188143,0.7487573806904091,0.34166912220796264,0.87505748346245,0.127574659988376,0.1923692382079489,390085,ok,
192,MITDB_id_9,MITDB,0.028005302399988274,0.7823470062435771,0.04557956689885196,0.7372675648606968,0.066970661329653,1.0,0.041304977677535014,0.12372650775994991,91734,ok,
192,MSL_id_1,MSL,0.017891059971404416,0.7721709862722003,0.006810820958705935,0.4979475370444533,0.0170931211661064,0.1476510067114094,0.18390831370442504,0.07559113095678696,1061,ok,
192,MSL_id_10,MSL,0.17011114101833566,0.9134760618200631,0.10539178497329457,0.8636146809405849,0.31558561318027534,0.5282258064516129,319.3831411358437,0.5739526306010895,4876,ok,
192,MSL_id_11,MSL,0.27275048159127374,0.9191493041334097,0.13271099204696374,0.8267158102671581,0.2810557953930811,0.6273291925465838,0.14603623966875665,0.049800359291828925,1390,ok,
192,MSL_id_12,MSL,0.09168531848458107,0.9224531992172311,0.03973630441589192,0.8640160022459292,0.10394908131589857,0.6265060240963856,0.15937717846488417,0.04038466136320435,1452,ok,
192,MSL_id_13,MSL,0.2365146043932569,0.9083924810823519,0.1584564043468325,0.8628081307597315,0.40980302543213054,0.6921606118546845,155.07022714408794,0.4608465828485192,4876,ok,
192,MSL_id_14,MSL,0.20908003605734013,0.744218915802901,0.20188108282607556,0.7382750140225223,0.4054020404096316,0.8775510204081632,0.22117516690940342,0.06570828079063759,1537,ok,
192,MSL_id_15,MSL,0.16757037082577972,0.5137335299280023,0.1995600407808404,0.7156876088850174,0.5046683538029976,0.680672268907563,1667.8498755341911,4.3680920348688,330,ok,
192,MSL_id_16,MSL,0.5707941879205933,0.9253544344406591,0.43826089814718333,0.8859802193381997,0.5399012161830105,0.9972451790633609,0.20017493227948005,0.06595819901162078,1283,ok,
192,MSL_id_2,MSL,0.263659922693109,0.7200976261445253,0.27825906296203307,0.669856338760418,0.30547099774938236,0.7487684729064039,0.1399363065201435,0.03658701687533157,2769,ok,
192,MSL_id_3,MSL,0.075423896059528,0.11594631735308213,0.05238095238095238,0.10892161108705067,0.09954656539462746,0.09490196078431372,0.15179745824474244,0.02713590330047615,1664,ok,
192,MSL_id_4,MSL,0.2605091857751674,0.9157685200965702,0.19626326748356335,0.8328899088352857,0.2666622876002567,1.0,0.11788400048952634,0.0352753727509811,2656,ok,
192,MSL_id_5,MSL,0.08441750791103839,0.32669305201611537,0.07523608287529804,0.3946956807168057,0.17513487852961318,0.4010840108401084,0.2240431988766128,0.04924384736510054,4288,ok,
192,MSL_id_6,MSL,0.7630367863646973,0.9432214834880013,0.3709603888737202,0.7890400951141597,0.4910438524538541,1.0,0.11960611302934074,0.02912216881229674,3156,ok,
192,MSL_id_7,MSL,0.5028322107837261,0.9049438132490483,0.3905838977722887,0.9187802034243981,0.5012682112869765,0.9370629370629371,0.3966013936621686,0.06670119930395473,1859,ok,
192,MSL_id_8,MSL,0.04654442305611365,0.850605556407582,0.010106748833470632,0.6515831023767531,0.03223173820421725,0.09567198177676538,0.38629176495580936,0.04091165927161616,2090,ok,
192,MSL_id_9,MSL,0.12486676177666446,0.8872073182429617,0.09832588437696083,0.8668191509459423,0.23172689793919338,0.8117647058823529,0.18224221083301728,0.0554343534811308,1451,ok,
192,OPPORTUNITY_id_1,OPPORTUNITY,0.022354559939139193,0.226964596252021,0.022985959785560322,0.2700901861232927,0.06026105175036959,0.2735760971055089,13701823.465405986,99.99851538427063,23386,ok,
192,OPPORTUNITY_id_2,OPPORTUNITY,0.09281681988803614,0.4023985071286724,0.08919443197938245,0.39569503552221535,0.20448911688209434,0.16660746003552399,15807258.114044081,103.344611219715,4396,ok,
192,OPPORTUNITY_id_3,OPPORTUNITY,0.01044645371355388,0.3819063016716249,0.009400351913567797,0.3807834255447466,0.033925862957464394,0.02324352879027998,3.6919034866473885,0.46229614326177776,25195,ok,
192,OPPORTUNITY_id_4,OPPORTUNITY,0.04482818130269501,0.29748324778853075,0.039726330908907814,0.2535432453753311,0.09065421061255004,0.3057591623036649,43381416.64902008,239.2890660705779,8557,ok,
192,OPPORTUNITY_id_5,OPPORTUNITY,0.9032804557978694,0.993701258039952,0.7920909128193672,0.9883759615384616,0.8884372172700583,1.0,14.50140390312464,0.45715326708088183,5690,ok,
192,OPPORTUNITY_id_6,OPPORTUNITY,0.01995974645159722,0.13092127126105768,0.018416361696919376,0.10167331962069441,0.0436462196479701,0.04208903906574189,23137424.783198748,161.67268394898645,15305,ok,
192,OPPORTUNITY_id_7,OPPORTUNITY,0.03941462228299286,0.21269361141224208,0.031879991586726025,0.3362959945182082,0.08498568428418539,0.5271646859083192,12179001.318262054,89.33704266049033,20314,ok,
192,OPPORTUNITY_id_8,OPPORTUNITY,0.016502241391753755,0.19190482676364126,0.015607545794618843,0.21051023382933493,0.04585933106148702,0.045301344543906066,17679236.59703706,116.4426000370496,25754,ok,
192,PSM,PSM,0.12069955547210584,0.5031767082884561,0.10104461057430288,0.49581970395508496,0.21562104723994932,0.4610576628469882,0.16451779518123397,0.2178941762529874,201858,ok,
192,SMAP_id_1,SMAP,0.724072172900354,0.9637079198835015,0.7213083639572039,0.9611610028533859,0.8571379074929819,1.0,0.4989505553395698,0.13006103408363323,6827,ok,
192,SMAP_id_10,SMAP,0.006749164422679781,0.537713386727063,0.004461064660022541,0.4165533786485406,0.013351452544227716,0.03200624512099922,0.5992666815326837,0.17343291040746275,6043,ok,
192,SMAP_id_11,SMAP,0.046972881465828786,0.8490537063176101,0.03455535700420701,0.8089580520102801,0.08992867315192844,0.028175573407847248,0.6120719742619246,0.18660625540407957,7067,ok,
192,SMAP_id_12,SMAP,0.10970638613259438,0.7667237418642276,0.10205789400600697,0.7563394897354481,0.2626212673126466,0.85,3.6757615561300208,0.23605051572922198,6289,ok,
192,SMAP_id_13,SMAP,0.11283314464687355,0.9368136029987414,0.05898816032257736,0.8690980054236257,0.1999979092700983,0.2622107969151671,39758.68563066923,7.49256709729549,3927,ok,
192,SMAP_id_14,SMAP,0.47412084925701015,0.8941618787201719,0.7102319301051954,0.9235435833871615,0.7926981740588421,0.9139966273187183,0.29349432051584834,0.10154067904637473,7101,ok,
192,SMAP_id_15,SMAP,0.21476200418920316,0.9760903801100661,0.15114059528517904,0.9491943972148004,0.2685159298089078,0.9496402877697842,3.893958544546675,0.16395546062679947,6911,ok,
192,SMAP_id_16,SMAP,0.0637205242389161,0.6069531011509576,0.0553056505973186,0.5873292169532459,0.17421788768680638,0.4410569105691057,0.04461510104241484,0.014380060274274539,5735,ok,
192,SMAP_id_17,SMAP,0.1803608835878165,0.8353496823819374,0.1574263912661951,0.8110860608953738,0.3852466974381241,0.1151967086654667,0.30521592253084595,0.13451533037215366,6015,ok,
192,SMAP_id_18,SMAP,0.7300531627384005,0.9044350335352813,0.6457134294789029,0.8670722133179686,0.7732190521463503,1.0,0.31954453160590957,0.11749904248722173,6913,ok,
192,SMAP_id_19,SMAP,0.05380033492548335,0.9198887843414603,0.018064112043844994,0.8246495579953401,0.07430167033354008,0.2897196261682243,0.20954604515243097,0.02796862447383979,6293,ok,
192,SMAP_id_2,SMAP,0.7229550373643954,0.8447159708826202,0.6978117401231893,0.8211550447333604,0.7356899096435127,1.0,0.27114843924772064,0.10238569110301049,7126,ok,
192,SMAP_id_20,SMAP,0.05351420818796815,0.7645473353788609,0.04598380746354126,0.7383184023964589,0.11511758978169437,0.04433849821215733,0.6784380834510501,0.18279055143041562,6823,ok,
