pred_len,backbone,dataset_key,family,vus_pr,vus_roc,auc_pr,auc_roc,standard_f1,pa_f1,normal_mse,normal_mae,n_eval_rows,status,error
24,iTransformer,CATSv2_id_1,CATSv2,0.2995432075007615,0.781117260240171,0.2835338425522542,0.7609985765306122,0.4553856206025331,0.2608695652173913,0.09589090115166521,0.07205197998400674,94599,ok,
24,iTransformer,CATSv2_id_2,CATSv2,0.20904788058869714,0.7659336094918496,0.25223650333631314,0.7469534955446182,0.27165664536415707,0.731690481121005,0.08570305824283309,0.09963479904649769,192892,ok,
24,iTransformer,CATSv2_id_3,CATSv2,0.3563734814459377,0.743910566097016,0.361663876639905,0.728458057219662,0.3977858828176389,0.2804194099000244,0.08165308034616704,0.0652686735183462,391077,ok,
24,iTransformer,CATSv2_id_4,CATSv2,0.40850767989606124,0.8075962138116848,0.44491486567668576,0.7892329948283124,0.5236582076363183,0.5100801554529998,0.08901503529133123,0.06500188333549009,182051,ok,
24,iTransformer,CATSv2_id_5,CATSv2,0.42581875252996176,0.74786138277055,0.41835996225689887,0.7147837298136701,0.46639628003315625,0.48642433890510306,0.0906201654626312,0.06661178774676771,340358,ok,
24,iTransformer,CATSv2_id_6,CATSv2,0.3851138295088593,0.7785537584837837,0.35961393739318726,0.7347458290816327,0.45604425802707227,0.6106870229007634,0.08490814474495222,0.06660391394721743,184570,ok,
24,iTransformer,CreditCard,CreditCard,0.0425197273382749,0.7790978093611566,0.00418301556767905,0.6250188764923367,0.022896838043860886,0.03407755581668625,1.3874831933798617,0.7666271648655271,284377,ok,
24,iTransformer,Daphnet,Daphnet,0.22257102803997939,0.8898312104971384,0.20906405282553378,0.884174232615014,0.3373508791660342,0.6854009595613434,0.28553309120888803,0.1222305236733927,35436,ok,
24,iTransformer,Exathlon_id_1,Exathlon,0.8641294306805095,0.9913820978570351,0.859044138988678,0.9909726566605606,0.9545685286971767,0.9998161088635528,1.350817692502093,0.3311204107119614,39406,ok,
24,iTransformer,Exathlon_id_10,Exathlon,0.8317106452816031,0.9895561239362042,0.8297180575548704,0.9891655033465137,0.7925366192045195,1.0,0.7991555601004516,0.29815362234116205,42730,ok,
24,iTransformer,Exathlon_id_11,Exathlon,0.8337536847065051,0.9908112218209626,0.8297279827381152,0.9904171892860588,0.8052338525025062,1.0,0.5188551494493846,0.27903542510980534,42730,ok,
24,iTransformer,Exathlon_id_12,Exathlon,0.8546507120064543,0.992109555091271,0.8518100784716269,0.9917714310812155,0.8346824524241393,1.0,0.5839361769647726,0.27986597600811547,42730,ok,
